1 9.02e-07
11 2.6755e-05
21 1.1246e-05
31 3.0878e-05
41 3.3345e-05
51 4.8544e-05
61 0.000105918
71 8.8695e-05
81 0.00020118
91 0.000142769
101 0.000173627
111 0.000290643
121 0.00039679
131 0.000287308
141 0.000329216
151 0.000396273
161 0.000430939
171 0.000482049
181 0.000540545
191 0.000601983
201 0.00108412
211 0.000747648
221 0.00080598
231 0.00149794
241 0.000966404
251 0.00132546
261 0.00111407
271 0.00119399
281 0.0012982
291 0.0014049
301 0.00147345
311 0.00156296
321 0.00172549
331 0.00278306
341 0.00310777
351 0.0020866
361 0.00216513
371 0.00233399
381 0.00233463
391 0.0038982
401 0.00266327
411 0.00459308
421 0.00347776
431 0.00497665
441 0.00338243
451 0.00328733
461 0.00572408
471 0.00368324
481 0.00420241
491 0.00623411
501 0.00655644
511 0.00582684
521 0.00438479
531 0.00557194
541 0.0047747
551 0.00542519
561 0.00792237
571 0.00669279
581 0.00597822
591 0.00957802
601 0.00604665
611 0.00659633
621 0.00688325
631 0.00698102
641 0.0069231
651 0.0109552
661 0.00775482
671 0.00757069
681 0.00788331
691 0.00813702
701 0.00820058
711 0.0129064
721 0.00972876
731 0.0117807
741 0.0088348
751 0.00875833
761 0.00939767
771 0.00965916
781 0.0100323
791 0.010361
801 0.0104508
811 0.0108087
821 0.0108708
831 0.0117558
841 0.015071
851 0.0120744
861 0.012095
871 0.0186419
881 0.016089
891 0.0138529
901 0.013216
911 0.0161412
921 0.0159608
931 0.0161579
941 0.0165368
951 0.0163063
961 0.0170146
971 0.0178656
981 0.0178285
991 0.0178919
1001 0.0155775
1011 0.0167091
1021 0.0168136
1031 0.0171114
1041 0.0160982
1051 0.0172139
1061 0.019796
1071 0.0210725
1081 0.0208956
1091 0.0184328
1101 0.0188432
1111 0.0217461
1121 0.0189967
1131 0.0222801
1141 0.0228694
1151 0.0228225
1161 0.0241777
1171 0.0291128
1181 0.024012
1191 0.0246064
1201 0.0246172
1211 0.0246967
1221 0.0255667
1231 0.0256882
1241 0.0260518
1251 0.0274475
1261 0.027098
1271 0.0246664
1281 0.0248057
1291 0.0251879
1301 0.0253647
1311 0.0286954
1321 0.0294906
1331 0.02668
1341 0.0405402
1351 0.0297355
1361 0.0301124
1371 0.0305832
1381 0.0324442
1391 0.0301632
1401 0.0321961
1411 0.0316323
1421 0.0304438
1431 0.0311386
1441 0.0310959
1451 0.0316823
1461 0.0317734
1471 0.0322907
1481 0.0333458
1491 0.0347667
1501 0.0430299
1511 0.0377361
1521 0.0358673
1531 0.0446679
1541 0.0392515
1551 0.0368855
1561 0.0405158
1571 0.0403523
1581 0.0379062
1591 0.0376099
1601 0.0414292
1611 0.0421996
1621 0.0422015
1631 0.0393951
1641 0.0398099
1651 0.0431678
1661 0.0420962
1671 0.0421417
1681 0.0420622
1691 0.0485329
1701 0.049512
1711 0.0634193
1721 0.080416
1731 0.0588334
1741 0.0725843
1751 0.0520629
1761 0.0464565
1771 0.0453657
1781 0.0482733
1791 0.049025
1801 0.0473245
1811 0.0500055
1821 0.0498507
1831 0.0507186
1841 0.0521396
1851 0.052159
1861 0.0526869
1871 0.0549506
1881 0.0558472
1891 0.054721
1901 0.055709
1911 0.0536674
1921 0.0545063
1931 0.0549218
1941 0.0588249
1951 0.0571464
1961 0.0794885
1971 0.0817438
1981 0.0773613
1991 0.0656295
2001 0.0740104
2011 0.0696017
2021 0.067304
2031 0.0613264
2041 0.0651874
2051 0.0633567
2061 0.0655806
2071 0.0653165
2081 0.0674386
2091 0.0698404
2101 0.0682269
2111 0.0662386
2121 0.0703787
2131 0.0661229
2141 0.0689148
2151 0.0678589
2161 0.0685562
2171 0.0682831
2181 0.0704716
2191 0.0888648
2201 0.100792
2211 0.0976795
2221 0.07985
2231 0.0937695
2241 0.136083
2251 0.106927
2261 0.108258
2271 0.0971237
2281 0.0922195
2291 0.0880143
2301 0.0944281
2311 0.090423
2321 0.101479
2331 0.0894081
2341 0.132651
2351 0.0822135
2361 0.0829258
2371 0.0840323
2381 0.0835867
2391 0.0846495
2401 0.0855428
2411 0.0849839
2421 0.0863465
2431 0.0874659
2441 0.111592
2451 0.167079
2461 0.133522
2471 0.144925
2481 0.104466
2491 0.1641
2501 0.178301
2511 0.185908
2521 0.18617
2531 0.165722
2541 0.180745
2551 0.139243
2561 0.115783
2571 0.114839
2581 0.104775
2591 0.105932
2601 0.101153
2611 0.100046
2621 0.10055
2631 0.105549
2641 0.103931
2651 0.102574
2661 0.105129
2671 0.107684
2681 0.110412
2691 0.124341
2701 0.17153
2711 0.122174
2721 0.11763
2731 0.120769
2741 0.113092
2751 0.117824
2761 0.116282
2771 0.1187
2781 0.115024
2791 0.119326
2801 0.119891
2811 0.122067
2821 0.123995
2831 0.122632
2841 0.1195
2851 0.125334
2861 0.126276
2871 0.124123
2881 0.123107
2891 0.126406
2901 0.127999
2911 0.126113
2921 0.132096
2931 0.129626
2941 0.127583
2951 0.131845
2961 0.131835
2971 0.13093
2981 0.134655
2991 0.133825
3001 0.135189
3011 0.143859
3021 0.14005
3031 0.138717
3041 0.146298
3051 0.139584
3061 0.13878
3071 0.141805
3081 0.141675
3091 0.142559
3101 0.142443
3111 0.144755
3121 0.14598
3131 0.146291
3141 0.147413
3151 0.152295
3161 0.149712
3171 0.153124
3181 0.151912
3191 0.150197
3201 0.150203
3211 0.202772
3221 0.177906
3231 0.177389
3241 0.172592
3251 0.167378
3261 0.160615
3271 0.159689
3281 0.159445
3291 0.171796
3301 0.168334
3311 0.168862
